Gene,Sample_01,Sample_09,Sample_17,Sample_25,Sample_33,Sample_41,Sample_02,Sample_10,Sample_18,Sample_26,Sample_34,Sample_42,Sample_05,Sample_13,Sample_21,Sample_29,Sample_37,Sample_45,Sample_06,Sample_14,Sample_22,Sample_30,Sample_38,Sample_46
Sned1,930,878,3309,6143,3976,3296,2317,1812,6662.92,1979,5616,3176,2432.22,789,4560,3926,3885,2973,1701,2150,4109,4554.04,5267,9402
Snhg11,11770.97,8191,26738.56,12346,82947.83,41906.83,21443.74,3176,49102.83,8624.73,77871.81,48402.47,23606.94,8273,59786.91,13444,42420.81,51369.55,39016.52,32792.99,42589.07,21123,85208.02,39661.49
Snora15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snora28,0,0,0,1,0,0,0,0,0,2,0,2,3,0,1,0,0,1,0,0,1,0,0,0
Snora43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Snord104,0,0,1,1,0,0,3,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0,0
Snord116l4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord14d,1,0,4,1,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
Snord43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord49b,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0
Snord50a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord8,0,0,0,1,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Snord98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snrk,2165,3537,2932,2749,5040.05,3912,2785,4978,5285,2159,5187,4550,3785,3645,5196.84,2744,3705,4252,4182,6159.19,4033,4047,4836.42,3623
Snrpn,10810.29,5054.55,23302.47,13704.47,33583.59,20369.41,14579.2,3124.73,30259.15,10716.37,28156.35,19613.1,10064.83,5596.83,36950.63,12274.73,21029.32,21237.74,17920.31,17096.81,29990.87,18365.65,26427.1,16103.88
Snupn,213,205,496,437,547,499,459,218,555,264,595,422,315,221,713,356,449,440,437,585,602,523,598,429
Snx14,929,954,1305,1122,2365.48,1395,1200,1110,2328,757.64,2227.22,1623.53,1079,1066,2319,1092,1478.7,1462,1481.55,1620,1837.82,1386,2065,1469.79
Snx3,2808,2561,4952,4662,5571,4551,4493,3163,6217,3270,4978,4702,3197,3250,6449,3645,4263,4176,3987.86,4171,6127,5348,4996,4104
Snx9,1184,1570,2370,2456,3140,2222,2097,2189,3269,1522,2766,2290,1802,1779,3388,2002,1918,2036,1917,1997,2891,2720,2665,2216.61
Sorbs1,4386,5313,5310,5123.86,6869,4406,5700,4338,7580,3435,6617,3661,6573,4217.89,7556,4352,4269,4905,5869,7873,6250.62,6668,5766,4294
Sorbs3,1203,1087.78,2136,2978,1946.12,1555,1661,1453,2879,1479,2264,1351,1680,1541,2316,3553,2467,3215.01,1240,2548,2438,3920,2164,2327
Sox14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sox1ot,3,15,0,7,2,33,6,0,1,0,7,5,18,6,4,0,2,7,10,155,5,17,1,18
Sp110,339.98,261.65,289.92,405.86,221.7,705.88,232.97,459.18,273.91,209.97,186.59,807.55,161,1146.03,112.81,201.91,410.92,328.72,68,336.9,199.3,378.62,416.82,675.22
Sp4,556,581,654,572,1082,897,671,410,1152,403,951,1023,716,1057,979,406,764,610,704,735,815,641,920,753
Spaar,166,252,149,157,121,96,149,293,221,110,109,57,164,139,166,88,91,38,177,214,100,213,88,82
Spata3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spcs2-ps,1,3,3,7,2,3,3,0,1,1,2,0,0,2,4,1,3,3,2,1,3,2.01,1,2
Speer4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spem2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spen,1814,1347,1918,2271,3327,3295.89,1760,1994,3099.03,1410,3658,4345,2010,2096,3194,1789,3037,3112,2225,4091,2310,3247,3567.02,3796.96
Spic,10,20,30,40,36,63,0,30,21,31,13,113,26,97,19,16,43,27,23,37,8,50,54,95
Spin2-ps3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spink11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Spink7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Spn-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spopl,706,750,910,987.2,1651,1055,675,397,1659,543,1388,1150,675,762,1511,665,1060,974,852,899,1314,1076,1287,1069
Spp2,0,0,4,13,5,0,0,0,17,0,6,1,0,0,6,2,0,0,0,0,2,1,2,3
Spring1,473,558,645,671,1107,868,498,675,1163.93,498,1048,862,717,444,1316,629,837,935,670,1059,900,784,947,801
Sprr1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sprr2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sptan1,17789,13516,45591,33713,95840.98,47614,26168,11407.06,74440,21400,81923.86,54003.93,23598,17857,89565,28898.99,47726,57930,35914,45191,56403,41117,70488.43,45626
Sptbn1,35670,38375,59974.8,59685.02,111616.9,61357,46471,33035.94,102270.36,37485,97531.26,63998,46644,37228,108604.52,47821.91,59676.11,70679.91,55479,82101.93,77294,75381.99,85096.97,64843.21
Sptlc3,40,14,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,12,0,0,0,0,5
Spx,23,19,38,3,46,37,43,5,40,11,64,20,36,1,65,20,26,42,20,31,41,16,48,35
Spz1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srd5a1,420,179,422.74,388.4,621.31,276,407,196.9,656.11,173.92,612.05,247.78,343,186,631.79,336.95,495.39,392.23,593,657.43,408.43,425,628.26,262.08
Srek1ip1,211,901,355,556,438,516,445,571,673,316,461,532,688,506,542,309,398,527,583,554,513,625,473,477
Srf,344,341,471,552,697,598,405,355,895.44,406,770,950,544,583,861,464,585,631,576,710,683,705,767,750
Srfbp1,304,244,380,364,520,438,328,228,549,310,542,467,334,307,609,298,375,459,502,516,504,395.53,486,394
Srpk2,2021,1871,3465,2897,6591,4153,2859,1804,5546,1840,5273,4051.87,2422,2124,5942.73,2077,3732,3446.62,3778,3776,4437,3217,5268,3245
Srsf5,4853.8,3862.97,6345.56,5600.5,9811.64,7041.18,5384.68,4269.88,8325.37,3178.88,8922.52,7476.78,6081.86,5881.69,9037.43,5022.22,7082.66,7902.83,6524.78,7121.62,7589.57,6118.88,8956.68,7812.62
Ssr2,1218.58,1537,1960,2195,2100,1768,2069,1619,2442,1272,2007,1842,1668,1510,2489.9,1582,1661,1630,1606,2058,2563,2268,1993,1947
Sstr2,46,5,86,14,302,87,25,0,181,10,417,70,69,16,271,15,162,24,45,103,176,38,355,66
Ssx2ip,880,649,2429,1743,4468,2589,1379,737,3948,1201,3569,2863,1240,708,4839,1552,2052,2738,1844,2064,3484,2044,2959,2111
St18,598,218,3,5,10,33,847,34,0,1,20,3,194,175,12,0,6,11,321,72,5,0,2,2
St8sia1,744,504,2295.99,1274,6396.01,2437,1163,152,4528,988,4511.09,2878.05,1081,1271,5516.37,894.03,2229,2891,2201,4082,3299,1457,4098,1822.02
Stc2,22,0,32,63,19,8,48,89,45,46,12,16,44,53,28,76,20,14,24,42,24,73,7,28
Stfa1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9,0
Sting1,240,135,228,440,306,394,331,195,407,204,274,446,364,910,279,397,429,437,251,489,318,613,460,991
Stk11ip,713,402,1196,1064,2026.57,1522,527,630,1804,564,1874,1685,982,1148,1924,795,1341,1543,1028,1512,1432,1263,1905,1391
Stk40,651.98,917,936,996,1239,1068,784,1698,1234,647,1242,1314,1045,1082,1259,823,1069,1165,1124,866,1036,1075,1238,1192.01
Stmn1-rs1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Stoml2,949,1293,1681,1508,1799,1393,1575,1423,2162,1029.97,1679,1707,1595,1094,2285,1414,1348,1473,1588,1453,2014,1893,1623,1240
Strada,417,425,817.02,515,1382.62,945,593,418,1217,418,1244,1087,644,577,1244,603,896,976,699,715,1114,615,1409,911
Strap,2352,2210,4763,3639,6520,4247,3756,2055,6584.99,2749,5449,4715,3453,2688,6780,3265,3837,4370,3952,4138,6021,4546,5138,4096
Stt3a,1930,2150,2967,3654,4374,3465,2641,2180,4799,2067,3892,3755,2465,2580,4177.01,2572,2933,3214,2577,3626,3911,4006.77,3768,3928
Stt3b,2973,2188.3,6667,5086,11101,5786,4699,2192,10413,3021.03,9822.98,6734.02,4387,3435,11527,4263,5949,5301,4995,5039,8908,5813,8876,5776
Stub1,1859,1533,3039.93,2757,4054,2870,2302,1943,4251,1821,3605.67,3322,2052,1573,4689,2288,2796,3089,2702,3001,4215,3133,3612,2792
Stx1a,775,436,1463.01,781,2288,1176.92,833,115,1796,525,2250,1554,676,462,2350,567,1318,1256,1260,1504,1865,1049,1933,1136
Suclg1,1156,8274.05,2245,1846,2787,2074,2414,13026,2697,1313,2470,2179,4481,1464,3119,1752,1759,2095,3512,2122,2829,2274,2288,2079
Sult2a-ps4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sult4a1,7173,3566,21840,12696,34476,18718,9407,1272,28514,8976,26759,20055,6965,3785,37766,11607.03,17943,21235,15079,15391.12,27746,16161,25027,14829
Sumf2,210,260,389,403,379,238,287,280.99,482,209,380,239,444,258,454,198,287,226.93,349,482,378,276,352,283
Supt4a,1662,1409,2191.99,2303.99,1256,1697,1963,1468,2400,1694.99,1353,1303.98,1736.99,1600,2276.96,1798,1325,1376,1917,1580.99,2481,2688,1410,1264
Supt7l,267,460,425,480,697,512,438,309,657,234,593,500,339,294,743,342,502,485,445,496,601,589,615,523.04
Supv3l1,210,480,533,316,901,534,396,513,798,242,755,639,532,277,824,353,610,559,515,485,740,469,762,581
Susd1,132,117,223,263,244,581,228,173,170,181,184,846,131,398,175,328,378,351,79,434,158,567,234,697
Susd4,447,353,1947,1327,4025,2318.31,1167,269,3320,938,3458,2434,691,432,4286,1048,2167,2539,1310,885,2635,1563,3311.66,1876
Sval2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swsap1,281,401,474,430,587,402,285,226,455,210,496,329,223,214,566,314,379,371,318,329,448,357,454,361
Sybu,863,519,2287,1676,4139,2389,1411,367,3612,1113,3782,2738,1042,620,4164,1613,2420,2820,2175,2050,3150,2065,3793,2203
Syde2,284,359,140,226,318,200,436,283,286,141,338,181,540,320,283,316,328,519,391,437,253,394,307,194
Syf2,1916,2155,1839,2073,1808,1808,2366,1760,2129,1467,1923,1683,2601,2172,2091,1704,1807,1913,1960,2658,2029,2701,1793,1776
Synpr,4126,2166,18222,9612,20755,12069,7079,859,25580,9083,14603,9257,4512,2132,27809,11151,8162,11218.99,8059,2511,26769,14441,11782,7191
Sypl2,4,172,170,48,14,37,86,184,60,7,3,448,132,49,112,156,10,15,283,43,30,12,17,85
Syt16,303,45,217,90,552,236,280,30,186,106,673,408,194,107,391,70,393,199,340,397,297,148,678,334
Taar7c-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taco1,148,331,389,232,612,406,424,542,488,163,511,454,229,259,586,201,361,372,402,373,510,330,447,376
Taf10,875,848.99,1627,1410,1056,1105,1262,1311,1592,919,1209.99,1211,1141,1444,1640,1279,1137.99,1123,1061,1351,1569,1664,1271,1114
Taf11,696,522,919,689,1181,955,943,676,1198,642,1057,905.35,708,539,1395,728,811,950,841,663,1195,1001,1140,796
Taf1c,187,159,269,255,435,335,160,198,490,155,410.95,448,204,281,436,233,238,267,174,364,324,256,424,338
Taf1d,363,600,412,460,501,504.96,636,596,547,341,460,523,556,739,549,415,459,557,626.98,542,644,643,480,614
Taf8,492,442,821,721,1001,837,419,683,1015,474,985,971,758,623,977,696,853,849,678,1116,821,1026,905,786
Tagln3,3464,2096,6802,3890,9341.61,5550,4042,710,8352,2963,8330,5802,2982,2147,10885,3814,6269,6643,5828,4353,9033,5260,8937,4522
Tamalin,165,114,302,487,215,278,264,145,451,238,232.87,246,270,147,323,274,233,228,273,351,283,523,253,308
Tango2,1054,694,2987,1828,3035,2153.08,1535,559,3357,1390,2609,2307,1108,960,3872,1948,2163,2516,1978,1985,3606,2451,2437,1641
Tapt1,1111,1110,1376,1374,2404,2606,1388,1547,2470,1000,1927,2854,1473,1618,2171,1208,1870,1942,1458,1777,1809,1764,2101,1960
Tas2r105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tbc1d15,1150,1002,1598,1571,2404,1709,1517,1202,2450,1007,2146,1952,1813,1387,2350,1344,1604,1662,1315,1878.99,2126,1894,2064,1869
Tbc1d16,969,1090,1461,1355,2455,1645,1022,1070,2127.26,700,2205,1881,1174,795,2368,1017,1349,1552,1382,2628.02,1755,1445,2010,1549
Tbc1d19,886,607,1592,1262,2999,1736,1230,428,2799,793,2616,1763,1049,833,3142,1029,1557,1906,1527,1550,2352,1537,2294,1740
Tbc1d5,885,651,1475,1031,2403,1478,987,796,2414,721,2053,1600,998,943,2469,865,1407,1525,1201,1283,1895,1257,1859,1355
Tbccd1,428,362,724,703,1017,817,435,225,941,370,860,854,430,344,1133,415,704,685,696,686,832,769,879,714
Tbcel,1410,1341,2680,2255,4638,3185,1799,1096,4175,1432,3850.99,3491,2005,1505,4537.99,1870,3023,3203.18,2324,2804,3305,3011,3864.33,2962.02
Tbx15,98,153,625,752,326,359,420,237,814,326,592,430,267,287,483,700,390,256,390,143,552,710,764.92,955
Tbx3os2,43,34,261,172,302,245,38,0,302,208,279,232,28,30,387,159,206,265,69,32,351,248,302,188
Tceal9,2267,2355,4565,3608,3171,2832,3618,1913,4705.77,2721,3024.13,2493.01,2918,2039,4893,3168,2377,2759,2420,2708,5215,4359,3185,2704
Tcp11,46,24,5,0,0,0,0,0,0,0,6,5,0,0,1,3,4,9,0,0,6,3,7,8
Tcstv3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tdg-ps2,3.51,74.25,14.78,122.5,4.79,219.34,1.84,20,0,56.37,3.4,299,0,128.84,4.67,153.89,0,208.52,0.01,251.15,4.86,196.12,9.91,188.05
Tdp2,525,582,554,686,980,804,731,428,881,403,812,838,437,616,1019,530,620,731,556,616,900,732,732,749
Tdpoz9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tdpoz9-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tdrd5,14,11,14,8,23,28,14,0,25,17,24,29,4,5,23,20,11,77,41,68,10,29,37,35
Tdrd9,0,0,9,8,19,10,0,0,18,7,19,13,12,1,13,0,29,3,0,1,13,13,34,9
Tdrkh,1206,1147,1779,1264,3346,1916,1622,676,3160,936,2934,1901.01,1458,756,3279.87,937,2050,2088,2125,2474,2526,1717,2582,1470
Tedc2,109,89,245,173,320,257,212,85,288,120,290,286,141,87,382,156,212,174,229,270,247,209,323,278
Tekt5,25,25,19,32,29,54,20,0,75,14,29,27,23,1,37,18,68,18,0,8,27,25,12,15
Tenm1,205,149,304,173,1883,868,575,110,552,144,1588,1143,409,186,715,138,747,762,708,929,474,349,1596,1079.55
Tent5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terf1,585,232,367,333,700,601,598,226,555,260,652,515,761,535,605,300,469,418,696,561,538,479,830,550
Tesl1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
Tex12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tex261,1415,1258,2970.99,2186,3833,2225,2497,1480.88,4281,1486,3612,2431,2560.86,1400,4613.03,1677,2771.6,2107,2912,2446,3839,2688,3572,2198
Tex35,0,11,0,0,6,5,0,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,3,0
Tex46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tex49,1,24,0,0,0,0,0,0,2,5,0,1,4,0,3,0,2,0,0,0,0,6,0,0
Tfap2d,0,0,0,0,0,0,0,0,0,15,3,2,0,0,0,0,0,0,0,0,0,2,0,0
Tfap2e,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
Tfpi,331,714,732,1504,552,692,719,488,1610,836,781.04,680,546,712,882,1262,735,424,407,756,938,1429,918,1542.6
Tgds,224,318,260,428,219,297,300,312,299,253,226,324,329,314,327,268,268,233,300,332,359,445,247,358.08
Tgm6,0,0,4,0,2,0,0,0,3,0,2,5,0,0,4,0,0,11,0,0,4,3,8,5
Tha1,25,28,68,91,89,121,51,192,131,58,126,79,76,115,113,86,95,123,86,95,93,108,165,156
Thap4,334,374,466,527,679,501,361,311,599,304,643,560,363,309,855,422,535,561,544,540,692,516,582,576
Theg,0,0,0,3,0,0,0,0,0,0,4,0,0,13,0,4,0,0,0,0,7,0,0,0
Thegl,0,0,1,4,4,8,0,0,9,0,3,2,14,0,5,0,9,4,0,0,3,10,0,5
Thoc2l,932,748,861,1046,1642.29,1374,912.99,622,1662.64,541,1515,1401.92,953,784,1545,877,1001.18,1523,1226,1098,1153,1220,1628,1513.02
Thumpd2,65,150,110,95,110,138,136,137,159,56,132,111,105,101,145,57,110,77,72,60,114,125,129,109
Thumpd3,561,635,1074,909,1482,1117,1040,628,1680,633,1482,1261,769,693,1827,705,1069,1159,861,1104,1570,1092,1215,1026
Tiam2,250,193,621,436,894,498,551,110,989,323,772,516,372,559,1126,837,491,532,371,679,828,672,611,432
Ticrr,41,0,62,61,79,396,0,38,37,33,34,583,1,132,16,72,182,78,0,18,43,65,132,230
Tigd3,55,35,36,25,55,53,22,23,61,24,43,76,40,45,75,26,49,57,73,53,47,36,58,37
Tiprl,1210,1248,1933,1632,2811,1966,1540,1242,2739,989,2390,2051,1437,1282,2923,1446,1890,1998,1709,1593,2692.8,1927,2454,1796
Tkfc,109,242,320,223,459,306,159,171,312,176,468,353,270,353,449,171,282,450,209,281,326,258,312,288
Tlr8,128,101,104,146,90,213,73,60,206,76,76,220,171,308,104,269,159,364,52,226,139,291,166,386
Tlx1,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Tm2d1,1782,2106,2068,2498,1656,2216,2155,960,3198.16,1894,1581,1412,2154,1499,2547,1965,1344,1854,1468,1709,2776,2870,1605.99,1664
Tm4sf4,61,41,0,0,3,0,22,28,3,7,0,2,112,43,2,8,0,0,30,990,8,7,0,2
Tm9sf1,683.56,1032.84,1483.46,1592.76,2060.38,1536.31,1162,972.79,2339.57,1036.21,1931.5,1752.19,1406,1094,2089.31,1462.41,1417.13,1631.39,1050.74,1597.54,1650.66,1993.16,1848.22,1749.77
Tmdd1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,2
Tmed6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem126a,716,1068,784,886,587,707,1140,950,841.05,671,569,534,981,650,820,762,488,547,874,752.08,983,966,639,619
Tmem129,349,306,1048,902,1329.02,1052,588,543,1382,511,1244,1110,840,564,1564,667,937,1043,777,893,1135,1141,1095,1038
Tmem145,86,21,166,99,430,229,154,0,303.22,53,443,272,82,34,379,92,193,247,151,202,261,115,407,186
Tmem147os,14.21,0,28.73,9.44,26.24,15.54,43.32,38.5,37.38,0,39.01,6.29,19.94,26.66,55.7,19.59,52.08,0,72.84,2.21,41.79,7.68,53.01,16.19
Tmem151a,851,625,2989,1774,5677,2949,1317,245,4892,1174,4968,3777,1079,520,5932.63,1584,2968,3520,2513,2027,3722,2216,4567,2539
Tmem167-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem168,1005,1041,1078,1076,2037,1327,1231,816,1969,767,1749,1526,1190,1246,1951,983,1144,1201,1097,1396,1676,1473,1618,1583
Tmem184a,85,0,0,3,8,0,31,1,17,0,4,0,0,0,8,0,7,1,0,21,0,5,3,5
Tmem19,900,908,1635,1317.01,2813.25,1673,1590,524,2276,819,2203,1713,1179,895,2784,1159,1636,2124,1432,1795,2116,1681,2204.95,1585
Tmem192,638,565,975,637,835,740,639,578,1021,492,831,662,585,561,1192,594,580,815,773,660,918,1035,722,651
Tmem205,475,618,854,833,629,670,1280,924,953,731,704,602,1063,592,983,814,644,629,945,882,1074,1070,740,606
Tmem220,72,122,36,78,57,93,132,75.76,123,74,117,45,71,99,83,54,82,33,75,108,84,93,69,70
Tmem237,680,393,894,671,1381,752,605,510,1303,495.88,1258,762,681,351,1529,642,918,779,860,771,1246,872,1182,710
Tmem256,1677,2021,2626,2951,932,1601,2855,1944,2058,2359,1146,1198,1830,1993,1957,2933,1149,1731,1868,2204,2648,3504,1319,1360
Tmem38a,1407,866,2784,1688,3136.95,2476,1776,545,3009,1181,3017,3244.99,1424,933,4167,2125,1791,2789,2619,2709,3286,1859,2706,2010
Tmem39a,167,340,371,607,413,348,500,432,628,395,530,420,381,472,523,412,394,334,370,550,492,658,540,599
Tmem42,262,312,429.77,358.11,395,351,274,245,361,290.67,382.89,341,244,301,523.05,296.05,368.03,400,341,308,445,442.9,399.24,363
Tmem79,536,648,4502,1652,5489,2851,1183,960,4098.15,1193,3977,2716,850,236,6115,1806,2367,3272,1410,608,4251,2241,3282,2140
Tmem8b,983,567,1704,978,3138,1438,1021,221,2598,522,2552.96,1543,1022,707,3086.97,704,1529,1609,1696,1333.4,1994,1249,2416,1362
Tmem9,935,792,1617,1341,1858,1434,1253,654,2061,836,1671,1386,1011,869,2350,1329,1224,1332,1489,1191,2311,1799,1624,1132
Tmpo,1915,1822.96,1665,2511,2401,4010.12,2362,1437,2729,1532,2150,5672,2425,2707,2044,1852,2878,3066,1882,2660,2340,3213,2913,3557.94
Tmprss11a,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,14,0,0,0,0,1
Tmprss11e,0,0,0,0,1,7,0,0,0,0,0,0,40,0,2,0,0,0,0,0,3,0,0,0
Tmprss4,0,0,0,4,0,0,0,0,0,2,0,0,7,0,0,0,0,2,0,0,1,0,4,0
Tnfrsf14,100,168,169,204,149,379.84,132,68,123,95,93,693,92,228,86,152,219,215,117,134,128,227,260,362
Tnfrsf1a,866,1418,1569,2351,1265,1619,1520,1803,2319,1101,1430,1911,1833,1516,1508,2213,1673,1657,1318,2156,1713,3118,1807,3692
Tnfsf13b,106,53,95,167,232,369,52,22,144,153,175,416,232,110,167,107,152,190,72,163,155,161,211,346
Tnk2os,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0
Tnp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomm70a,3000,3572,7123,5691,14715,9493,4530,2474,11436.98,4120.49,12682,10156,5043,3650,14119,4785,7640,9353,7047,7500,10467,7111,11622,8237
Top2a,451,163,791,1401,979,5060,196,293,476,698,550,9395,234,1306,222,583.98,2281.99,2219,82,328,597,1600,1598,3516
Tox,172,117,130,147,229,186,324,173,203,94,196,168.01,239,440,210,172,221,208,208,698,146,178,194,99
Tox2,382.98,157,1120,478,1883.05,890,378,179,1608,361,1573,939,238,201,1971,502,913.15,789,360,882,1262,660.67,1234,507
Tpsab1,11,33,0,298,17,121,22,46,29,183,13,43,6,3,13,339,19,19,3,124,3,315,1,195
Tpst1,684,878,1632,1599,2403,1682,1225,956,2223,1037,2297,1665,1177,1058,2623,1002,1594,1568,1402,1652,2040,1815,2158,1330
Tra2b-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traip,75,45,94,32,135,228,62,57,115,52,104,248,52,68,128,66,113,152,82,101,111,95,141,123
Traj11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traj61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trappc4,1611,1045,2505.16,2048,3093,2285,2037,957,3177,1425,2954,2179,1626,1161,3711,1931,2144,2503,2421,1985,3379,2481,2856,2008
Trav11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trav12-3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Trav12n-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trav13-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trav13-4-dv7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
